ID,Activity_Count,Suspicious_Activity,Last_Activity_Timestamp,Browser,Number_of_Downloads,Email_Sent
160,43,False,2021-07-16 13:39:04,Opera/9.14.(Windows NT 6.1; be-BY) Presto/2.9.174 Version/10.00,2,5
161,47,True,2017-06-14 13:03:41,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/47.0.826.0 Safari/533.2",10,5
162,5,False,2018-11-06 21:37:46,Opera/8.19.(X11; Linux i686; lg-UG) Presto/2.9.178 Version/12.00,8,4
163,6,True,2021-06-03 20:32:17,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.27.1 (KHTML, like Gecko) Version/5.1 Safari/533.27.1",7,1
164,49,True,2019-10-25 17:20:50,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_0 rv:4.0; csb-PL) AppleWebKit/534.6.5 (KHTML, like Gecko) Version/4.0.4 Safari/534.6.5",8,3
165,62,False,2018-08-09 05:24:15,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2 rv:3.0; pap-AW) AppleWebKit/535.33.3 (KHTML, like Gecko) Version/4.0.2 Safari/535.33.3",7,1
166,22,True,2014-12-18 05:57:55,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.14.1 (KHTML, like Gecko) Version/4.1 Safari/531.14.1",6,4
167,12,False,2021-06-13 10:31:02,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/17.0.881.0 Safari/533.1",10,1
168,37,False,2023-09-27 02:23:43,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/17.0.855.0 Safari/533.0",4,1
169,97,True,2014-05-21 22:12:32,Opera/8.68.(Windows NT 4.0; eo-US) Presto/2.9.167 Version/11.00,6,4
170,50,True,2010-10-01 00:07:37,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/17.0.815.0 Safari/532.1",1,1
171,87,True,2013-09-15 13:55:21,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/51.0.882.0 Mobile/55Z907 Safari/534.2",5,1
172,52,True,2021-07-03 17:22:37,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),4,1
173,87,True,2022-06-21 02:29:47,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9927-11-08 11:27:00 Firefox/3.8,5,3
174,27,True,2022-06-03 07:50:40,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/20.0.830.0 Safari/531.2",3,1
175,68,False,2016-06-30 17:47:47,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1),7,4
176,47,True,2011-09-21 07:41:40,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/13.0.892.0 Mobile/84J863 Safari/532.1",7,3
177,54,False,2018-12-20 18:02:25,Mozilla/5.0 (Windows NT 5.1; cy-GB; rv:1.9.0.20) Gecko/9612-05-28 08:34:49 Firefox/3.8,2,5
178,3,False,2011-08-11 17:38:07,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.1),1,2
179,21,False,2017-05-31 05:58:51,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/11.6q1888.0 Mobile/35C366 Safari/531.0",3,2
180,61,True,2019-08-17 16:01:50,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/23.0.820.0 Safari/531.1",0,3
181,18,True,2023-07-03 23:22:09,Opera/9.28.(Windows 95; ber-MA) Presto/2.9.175 Version/12.00,9,4
182,89,False,2014-01-08 13:04:30,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/44.0.825.0 Safari/533.0",7,2
183,84,False,2012-03-24 10:33:08,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ga-IE) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.14.3",6,1
184,30,True,2017-01-11 00:49:31,Opera/9.65.(Windows NT 5.0; rw-RW) Presto/2.9.176 Version/10.00,2,0
185,50,False,2013-05-26 07:00:56,Mozilla/5.0 (Windows 98; byn-ER; rv:1.9.1.20) Gecko/9377-07-21 15:41:06 Firefox/3.6.10,3,5
186,31,False,2023-10-07 22:23:24,Opera/8.62.(Windows NT 5.01; lt-LT) Presto/2.9.163 Version/12.00,5,0
187,63,True,2022-07-14 04:14:46,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/49.0.829.0 Safari/536.0",5,4
188,36,True,2022-03-14 10:34:26,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),1,4
189,42,False,2023-01-20 15:49:52,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/9.3k9390.0 Mobile/05Z378 Safari/536.1",10,2
190,2,True,2022-06-23 02:14:47,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),10,3
191,68,True,2021-10-04 16:27:47,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/54.0.804.0 Safari/534.1",9,5
192,93,False,2013-11-16 03:27:00,Mozilla/5.0 (Android 1.0; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,9,1
193,13,True,2010-03-06 01:33:45,Opera/8.86.(Windows NT 10.0; cy-GB) Presto/2.9.164 Version/12.00,7,2
194,45,False,2010-08-31 10:13:06,"Mozilla/5.0 (Windows CE) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/48.0.817.0 Safari/534.0",6,0
195,19,True,2016-11-04 19:22:51,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),5,0
196,47,False,2022-05-17 09:51:39,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lzh-TW) AppleWebKit/534.6.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.6.6",3,2
197,44,True,2010-01-14 21:27:06,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/48.0.811.0 Safari/535.1",4,3
198,50,False,2019-05-29 07:50:45,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),10,5
199,88,False,2021-07-17 05:55:40,Opera/9.79.(Windows 98; Win 9x 4.90; mr-IN) Presto/2.9.187 Version/10.00,5,5
200,40,False,2022-06-03 12:37:33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/55.0.806.0 Safari/533.1",7,4
201,53,False,2023-07-22 05:54:14,Mozilla/5.0 (Windows NT 4.0; ig-NG; rv:1.9.0.20) Gecko/5373-03-02 10:39:01 Firefox/3.8,7,5
202,61,True,2023-08-31 23:43:17,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),2,1
203,51,True,2013-11-22 20:54:11,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/62.0.809.0 Safari/534.0",8,0
204,60,False,2012-04-04 23:43:22,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),1,5
205,11,False,2013-12-25 21:43:25,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3 rv:4.0; si-LK) AppleWebKit/534.4.6 (KHTML, like Gecko) Version/5.0 Safari/534.4.6",8,4
206,1,False,2010-08-18 12:29:44,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/38.0.800.0 Mobile/70C656 Safari/535.0",0,3
207,19,True,2019-01-26 03:45:25,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),10,4
208,61,True,2017-05-10 10:18:56,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),1,5
209,24,True,2018-01-18 15:58:01,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mi-NZ) AppleWebKit/532.2.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.2.4",4,1
210,15,False,2012-10-15 03:59:43,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8909-06-03 17:04:10 Firefox/3.6.10,5,3
211,74,False,2010-06-06 21:40:48,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),5,0
212,68,False,2015-12-13 16:20:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:5.0; nn-NO) AppleWebKit/532.35.2 (KHTML, like Gecko) Version/5.0.2 Safari/532.35.2",2,0
213,40,True,2016-09-13 07:30:06,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/52.0.860.0 Safari/532.2",10,4
214,15,True,2019-11-06 21:13:01,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0 rv:2.0; cs-CZ) AppleWebKit/533.26.5 (KHTML, like Gecko) Version/4.1 Safari/533.26.5",9,4
215,55,False,2010-08-07 22:42:48,Opera/8.26.(Windows NT 6.0; kk-KZ) Presto/2.9.176 Version/10.00,2,5
216,51,True,2016-03-16 22:10:33,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0),10,2
217,80,True,2017-07-03 03:18:13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9 rv:4.0; kl-GL) AppleWebKit/533.46.5 (KHTML, like Gecko) Version/4.1 Safari/533.46.5",8,1
218,52,True,2021-12-03 19:32:28,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),9,0
219,92,False,2019-04-04 05:35:01,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.885.0 Safari/531.1",1,4
220,85,True,2022-08-28 21:49:57,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),7,1
221,59,False,2019-07-06 21:46:03,Opera/8.47.(Windows 98; Win 9x 4.90; byn-ER) Presto/2.9.162 Version/12.00,8,3
222,94,False,2020-12-11 11:59:03,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0 rv:5.0; bem-ZM) AppleWebKit/535.8.5 (KHTML, like Gecko) Version/4.0.5 Safari/535.8.5",7,4
223,94,False,2022-02-04 17:22:02,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/56.0.872.0 Safari/533.2",0,5
224,85,False,2022-05-01 10:38:02,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1),5,1
225,7,True,2017-06-30 06:11:07,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:5.0; nhn-MX) AppleWebKit/533.1.3 (KHTML, like Gecko) Version/5.0.3 Safari/533.1.3",7,3
226,43,False,2014-05-24 17:56:30,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/60.0.852.0 Safari/533.2",4,0
227,25,True,2015-05-29 15:29:54,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9 rv:3.0; ku-TR) AppleWebKit/534.39.6 (KHTML, like Gecko) Version/4.0.2 Safari/534.39.6",0,4
228,36,False,2019-09-08 09:33:32,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),10,2
229,79,True,2010-08-06 14:49:56,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.892.0 Safari/535.2",7,5
230,70,True,2023-03-31 15:07:01,Mozilla/5.0 (Android 4.4.2; Mobile; rv:12.0) Gecko/12.0 Firefox/12.0,0,3
231,90,False,2016-04-25 09:46:45,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/24.0.801.0 Safari/532.0",1,5
232,44,True,2019-08-24 02:01:25,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/9.8l7529.0 Mobile/94P975 Safari/532.0",5,5
233,13,False,2023-02-19 10:18:35,Mozilla/5.0 (Android 10; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,9,1
234,16,False,2013-03-25 12:58:59,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),2,3
235,82,False,2011-08-04 22:06:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_6 rv:6.0; raj-IN) AppleWebKit/534.29.5 (KHTML, like Gecko) Version/5.1 Safari/534.29.5",8,3
236,7,True,2015-01-06 16:46:45,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/50.0.845.0 Safari/535.1",1,1
237,31,False,2017-06-15 02:51:37,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; quz-PE) AppleWebKit/534.22.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.22.5",9,4
238,50,False,2019-02-04 22:44:53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2 rv:5.0; tg-TJ) AppleWebKit/531.27.1 (KHTML, like Gecko) Version/4.1 Safari/531.27.1",2,3
239,12,False,2018-04-25 17:50:38,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/30.0.863.0 Safari/532.2",8,3
240,90,True,2020-10-28 09:28:39,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.27.1 (KHTML, like Gecko) Version/4.0.3 Safari/534.27.1",7,3
241,91,False,2016-01-22 08:52:27,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),2,2
242,47,False,2013-12-03 13:46:57,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/33.0.834.0 Safari/535.2",2,5
243,65,True,2015-04-01 06:26:52,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),7,5
244,38,False,2012-03-21 02:17:15,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.18.3 (KHTML, like Gecko) Version/5.0.4 Safari/535.18.3",10,4
245,34,True,2012-04-13 05:37:05,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7; rv:1.9.5.20) Gecko/5367-02-25 09:00:34 Firefox/6.0,7,2
246,86,False,2021-11-09 10:33:00,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/63.0.880.0 Safari/536.2",5,1
247,89,True,2015-11-04 12:11:38,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/30.0.855.0 Safari/534.1",7,0
248,63,False,2016-10-01 03:04:36,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1),9,4
249,37,True,2023-01-17 18:40:03,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9 rv:4.0; vi-VN) AppleWebKit/534.31.4 (KHTML, like Gecko) Version/5.0 Safari/534.31.4",6,5
250,24,False,2017-03-22 22:33:07,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/57.0.883.0 Safari/532.1",4,4
251,16,False,2011-12-31 14:10:15,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),7,0
252,47,False,2017-11-05 04:42:46,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/27.0.860.0 Safari/533.1",10,2
253,67,False,2013-11-07 11:53:13,Opera/8.59.(Windows NT 5.2; zh-SG) Presto/2.9.177 Version/12.00,5,3
254,23,False,2010-01-03 13:41:51,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),0,5
255,16,False,2015-10-29 08:35:58,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9633-04-10 16:50:45 Firefox/4.0,0,0
256,22,True,2014-07-25 01:37:25,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:6.0; et-EE) AppleWebKit/535.47.3 (KHTML, like Gecko) Version/5.0.5 Safari/535.47.3",1,1
257,72,True,2018-11-13 00:12:52,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ms-MY) AppleWebKit/531.49.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.49.2",1,2
258,67,True,2021-01-03 09:30:28,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; aa-DJ) AppleWebKit/533.1.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.1.6",1,1
259,66,False,2020-12-29 17:21:15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1 rv:3.0; sd-PK) AppleWebKit/535.26.5 (KHTML, like Gecko) Version/5.0.3 Safari/535.26.5",2,3
260,26,False,2017-11-01 12:02:58,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),10,3
261,92,False,2022-05-16 02:56:42,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.885.0 Safari/536.2",7,0
262,95,True,2010-08-01 06:02:30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/18.0.885.0 Safari/536.2",10,2
263,35,True,2010-06-30 00:06:19,Mozilla/5.0 (Windows 95; mk-MK; rv:1.9.1.20) Gecko/3236-02-23 14:06:02 Firefox/3.8,7,4
264,34,True,2016-03-24 20:00:12,Opera/9.25.(Windows NT 5.01; rw-RW) Presto/2.9.179 Version/11.00,4,4
265,80,False,2020-02-26 10:12:01,Opera/8.50.(Windows NT 5.1; ln-CD) Presto/2.9.168 Version/11.00,10,4
266,53,False,2011-12-30 10:11:10,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/56.0.821.0 Mobile/80E956 Safari/535.2",4,5
267,83,True,2020-06-13 11:46:53,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/56.0.890.0 Safari/531.0",7,0
268,43,False,2015-06-04 15:54:06,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),3,3
269,95,True,2016-01-02 18:36:37,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:3.0; ts-ZA) AppleWebKit/533.17.4 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.4",10,1
270,5,False,2019-07-28 23:30:46,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_8 rv:6.0; tig-ER) AppleWebKit/532.46.3 (KHTML, like Gecko) Version/4.0.1 Safari/532.46.3",1,3
271,52,True,2019-12-23 09:27:50,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.813.0 Safari/536.1",10,2
272,49,True,2014-05-27 21:26:33,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/35.0.804.0 Mobile/12X499 Safari/535.1",0,0
273,16,True,2016-08-05 14:27:16,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/54.0.866.0 Safari/533.0",3,1
274,2,False,2015-09-14 08:50:37,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/61.0.882.0 Safari/534.1",2,2
275,17,True,2021-06-15 11:49:36,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/58.0.804.0 Safari/536.1",9,1
276,67,False,2011-05-15 04:07:58,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; hy-AM) AppleWebKit/532.46.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.46.3",6,1
277,57,False,2019-08-17 10:45:39,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.1),8,3
278,4,False,2018-09-18 15:27:35,Opera/8.40.(X11; Linux i686; eo-US) Presto/2.9.182 Version/12.00,10,5
279,42,True,2021-03-12 02:02:39,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; gez-ET) AppleWebKit/534.45.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.45.3",1,4
280,86,True,2023-07-31 14:03:02,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),5,4
281,68,True,2023-08-08 12:55:53,Opera/9.62.(X11; Linux i686; zu-ZA) Presto/2.9.165 Version/11.00,4,3
282,33,True,2017-11-21 10:07:50,"Mozilla/5.0 (Windows 95) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.817.0 Safari/533.0",8,0
283,51,True,2019-06-24 01:51:12,Opera/8.60.(Windows NT 6.1; vi-VN) Presto/2.9.181 Version/10.00,0,1
284,84,True,2019-02-17 03:19:27,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/17.0.859.0 Safari/533.0",10,1
285,81,False,2015-12-20 13:01:07,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.49.2 (KHTML, like Gecko) Version/4.0.1 Safari/533.49.2",6,3
286,21,False,2010-04-13 07:17:50,Opera/9.35.(X11; Linux x86_64; sq-ML) Presto/2.9.174 Version/10.00,3,3
287,78,False,2023-01-09 23:51:00,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),1,3
288,99,True,2016-11-14 20:21:22,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/54.0.808.0 Safari/532.0",8,2
289,20,False,2014-12-21 19:17:39,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2 rv:3.0; ast-ES) AppleWebKit/531.42.7 (KHTML, like Gecko) Version/4.0.4 Safari/531.42.7",5,1
290,53,False,2021-02-21 21:28:47,Opera/9.32.(Windows CE; uk-UA) Presto/2.9.188 Version/10.00,7,4
291,45,True,2011-12-21 05:55:24,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),4,4
292,12,False,2020-10-02 00:33:27,Opera/9.97.(Windows NT 5.2; sv-SE) Presto/2.9.163 Version/10.00,8,2
293,44,True,2014-03-22 16:53:40,Opera/8.15.(Windows NT 5.01; iu-CA) Presto/2.9.187 Version/11.00,9,4
294,61,True,2012-04-01 18:45:01,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/10.4b7189.0 Mobile/89K529 Safari/531.2",7,0
295,59,False,2016-04-04 14:22:43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_6) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/35.0.831.0 Safari/536.2",0,5
296,7,False,2012-07-24 23:52:11,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3; rv:1.9.3.20) Gecko/3705-06-28 11:09:27 Firefox/3.6.2,4,1
297,80,False,2021-12-25 04:25:03,Opera/9.77.(X11; Linux x86_64; ga-IE) Presto/2.9.182 Version/11.00,6,1
298,65,True,2020-11-08 05:25:38,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/48.0.838.0 Safari/532.1",1,5
299,13,True,2014-10-08 03:04:25,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/48.0.830.0 Mobile/57V285 Safari/532.0",4,1
300,26,True,2022-12-10 05:08:38,Opera/9.53.(X11; Linux i686; bg-BG) Presto/2.9.168 Version/10.00,9,4
301,73,False,2013-01-21 23:02:03,Mozilla/5.0 (Windows NT 6.0; ht-HT; rv:1.9.1.20) Gecko/5858-12-17 12:08:34 Firefox/4.0,7,0
302,81,True,2020-06-19 12:13:28,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/50.0.883.0 Safari/536.1",9,4
303,32,False,2021-04-29 20:53:50,Opera/8.89.(Windows 98; ja-JP) Presto/2.9.163 Version/11.00,5,1
304,77,False,2020-11-24 03:22:13,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/55.0.885.0 Safari/532.1",6,1
305,36,False,2018-05-21 17:10:31,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.32.5 (KHTML, like Gecko) Version/5.0.5 Safari/532.32.5",2,4
306,47,True,2016-01-31 04:36:33,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),3,0
307,76,False,2022-06-03 13:17:18,Mozilla/5.0 (Windows 98; Win 9x 4.90; sat-IN; rv:1.9.0.20) Gecko/7413-04-27 00:51:42 Firefox/3.8,4,1
308,8,False,2017-10-05 13:12:28,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.14.3 (KHTML, like Gecko) Version/5.0.5 Safari/531.14.3",9,5
309,14,True,2012-08-24 23:02:29,Opera/9.69.(Windows 95; tg-TJ) Presto/2.9.185 Version/10.00,0,4
310,75,True,2014-04-18 22:10:47,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/41.0.839.0 Safari/536.2",2,3
311,75,False,2021-01-05 09:27:23,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),9,2
312,2,True,2021-02-01 15:40:46,Opera/9.35.(Windows 95; tk-TM) Presto/2.9.172 Version/11.00,5,0
313,3,True,2023-03-23 12:48:12,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0),6,5
314,98,True,2017-01-02 07:10:19,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/50.0.848.0 Mobile/07K301 Safari/533.1",8,2
315,92,False,2015-10-01 00:56:54,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.1),7,2
316,57,False,2014-04-21 21:03:42,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),3,4
317,30,True,2016-10-04 15:32:45,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/15.0.898.0 Safari/536.2",1,0
318,30,True,2011-07-05 14:37:17,Opera/8.31.(X11; Linux x86_64; wo-SN) Presto/2.9.183 Version/12.00,3,3
