Linked_ID,Threat_Type,Connection_Status,Severity_Level,Flagged,Payload_Data,Device_Type,Application,Notes,External_Internal_Flag,Service_Name,File_Hash,Linked_Events_ID,Data_Exfiltration_Flag,Asset_Classification,Session_ID,TTL_Value,User_Behavior_Score,Incident_Category,Cloud_Service_Info,IoC_Flag
89,DDoS,Blocked,Critical,TRUE,,IoT Device,Unknown,,External,HTTPS,5c71da4d2d82e748b21fb984f4e7c8217ce4b4d4,e2d942c0-1fc7-4ff3-8b5a-131d2af52805,TRUE,Critical,9de86f0b-f86e-4f53-84fe-beb4a3ba7542,13,0.7643388435720192,Privilege Escalation,,TRUE
90,Malware,Allowed,Low,TRUE,,IoT Device,Unknown,,Internal,FTP,cd4659c83a4dae866b70d88c0cc0317484b151d0,8c9c18ea-b630-42ac-82a8-3fe4b5321d90,FALSE,Critical,9b02b889-a1bb-4afc-9718-1b26c5f2c9a1,111,0.8061676989474289,Execution,,TRUE
91,Phishing,Blocked,Low,TRUE,,Router,Mail,,Internal,SSH,f042fbcfdc320884649e90d24ccc22897966fbe7,d653e01f-eb8f-4026-a95f-80a898bd319f,FALSE,Critical,916dabf5-1047-472d-8089-22c2deeb0378,3,0.7028451500191061,Initial Access,GCP,FALSE
92,Exploit,Blocked,Medium,FALSE,,Server,FTP,,External,FTP,d3b897eee59876146914ef1861f2e090d7b8dd53,54722826-4586-4f40-982b-01b91c6b9f23,FALSE,Critical,17e81c7d-2fd0-4a85-bcab-117dde5aba3d,77,0.16245025071470587,Execution,AWS,FALSE
93,None,Allowed,Low,FALSE,,Router,Mail,,External,HTTPS,319b50d6f6ebfbff13f9915d0e0c82fc9db7f5ec,5cb36034-41dc-420f-a577-954fffe60c66,FALSE,Non-Critical,738dccb8-f099-4ba5-a5c2-fa055827a249,97,0.4318479462395447,Privilege Escalation,Azure,TRUE
94,Malware,Blocked,High,FALSE,,Desktop,SSH,,External,FTP,f9d9b67c88f1a6a8706a27ee88fa213d42f3bb73,29910e2b-7ff8-44ac-99ee-44a04d603c98,TRUE,Critical,51da4eca-0ec8-4cfe-a997-75e0a15a6c08,48,0.4309795159760391,Privilege Escalation,AWS,TRUE
95,DDoS,Blocked,High,FALSE,,Desktop,Mail,,External,SSH,2cdd4cf9a651672a145d13d0690944e96c6d6bb2,c39ba666-1246-40ef-a709-e75d0382edb2,TRUE,Critical,156cf79b-d9df-47c6-8cc4-94ff862e0ee6,112,0.2759618716024036,Persistence,,FALSE
96,None,Allowed,Critical,FALSE,,Router,Unknown,,External,HTTP,270c4861dc2ceab224739efaaaf248e683f2458b,c163ebc9-7fd4-4a9a-9cfb-8648fa3f0bb5,FALSE,Important,0eb88379-75bf-4cc0-8f51-77ea92d271e4,52,0.47900974239545524,Execution,Azure,FALSE
97,Insider Threat,Allowed,Medium,FALSE,,Desktop,Unknown,,External,HTTPS,d4f1364041a0fdbaeb15f51706dae77c63efb451,62391ae9-b009-4192-964c-9bd739c471f9,FALSE,Non-Critical,cf006e34-90c8-4094-95db-74357419f00a,128,0.13917912269634036,Persistence,GCP,TRUE
98,Insider Threat,Blocked,Low,TRUE,,Unknown,Unknown,,Internal,FTP,8522f03bbe5dd93448bc127fa9111d14f9296b9f,c5fd0623-5395-4ccc-b451-a9ec34da8997,TRUE,Non-Critical,ef1b1278-0964-4204-9db0-dd8a9baeb7c1,12,0.5632202922076598,Privilege Escalation,AWS,FALSE
99,Ransomware,Blocked,High,TRUE,,Router,Web Browser,,Internal,HTTP,70a3faaa4a5f4914bab1d998f436678959e6dddd,869ec8a7-5749-4564-abb7-7d17a4f2084d,FALSE,Critical,a135027b-57d9-4b15-948a-687785babc81,30,0.8313177447071385,Execution,,FALSE
100,None,Blocked,Low,FALSE,,Unknown,Web Browser,,External,SSH,f081eb2a1e9084d2a4a455ea72244b19446016a9,6a631185-2c2f-423b-8cc8-eda383e089c9,TRUE,Non-Critical,d82e38a9-d790-4455-84d1-1cb2a5d82f46,45,0.55191029,Persistence,GCP,FALSE
101,Malware,Blocked,Medium,FALSE,,Unknown,Web Browser,,External,HTTP,2fbdc7585635f8b0b385f53ad7f29e81b027f6cf,2c13d600-4a44-4826-8cb1-5f1a8a1bf7b2,TRUE,Important,c886f0cb-f675-4ac8-b81b-e1ec69f94ac6,84,0.1970742751475455,Initial Access,,FALSE
102,Insider Threat,Blocked,High,TRUE,,Mobile Device,SSH,,External,HTTPS,04ee1326c621e803d5bba1ac70634b1206efa48b,758a4e5f-f473-409b-a1aa-f9cf496b824b,TRUE,Important,ec476735-4155-4fff-b811-ba2d37468234,37,0.5108248694871609,Privilege Escalation,AWS,TRUE
103,Malware,Allowed,Medium,TRUE,,Router,Database,,Internal,FTP,28d4ebe8ab7397a2f63e39e000964ab31776fdf4,48252631-5d4b-4d0f-a9e7-7ca1572258ea,FALSE,Non-Critical,edb810e0-8eff-4948-bf9a-06d2504e86a6,126,0.4156304352741119,Privilege Escalation,GCP,FALSE
104,Phishing,Allowed,Low,FALSE,,IoT Device,FTP,,Internal,HTTP,34283425db982f83795a6f114c496a1431d0d60c,42e8ef9f-92bf-4c36-918e-75abd1711226,TRUE,Non-Critical,5200b974-2d75-40f7-91bf-ec6ad05a6b0c,64,0.29770893510289365,Initial Access,GCP,FALSE
105,None,Blocked,Low,FALSE,,IoT Device,SSH,,External,HTTP,3b6a5cdf31e72def1419fb1b3f49aec342970839,d53ef6c4-c3ba-4845-b8f3-a4dcdeaf2720,FALSE,Non-Critical,a633cb2c-44e7-4a64-86a1-e8a04c11276a,75,0.2893332434649436,Persistence,GCP,TRUE
106,DDoS,Allowed,Critical,FALSE,,Router,Web Browser,,External,HTTPS,bca35cace4ded13e919a2c59d8efeca169037d31,0125997d-aaac-4b05-828a-e113653fb6ce,FALSE,Non-Critical,8d567a2e-2c5e-41d2-8712-f313c88627d9,72,0.6947036157275446,Persistence,AWS,FALSE
107,Ransomware,Blocked,Critical,FALSE,,Desktop,SSH,,Internal,HTTP,0660d5cd4d24e44d45fa61513dadd23c83d3f02f,03520835-cd35-4478-a8e3-c4a5ceb4bef2,TRUE,Non-Critical,ee99fa33-4e46-45f8-aa9b-f3958bd73ada,125,0.7883036534766824,Initial Access,GCP,TRUE
108,None,Allowed,Low,FALSE,,Desktop,Web Browser,,Internal,FTP,b7495bdffbb8e29bcef39c8d508a93097e2c3911,275afce3-312c-4b2b-88bd-0404705ab7ed,TRUE,Critical,2db09d24-bb58-4d0e-8305-ff275ef1d872,102,0.6256042741649541,Execution,GCP,FALSE
109,None,Allowed,Medium,FALSE,,Server,FTP,,Internal,FTP,886e932dce1ee0282d09914c0abd7cbb83119815,d108aaff-0113-417f-b6b4-b2867321fd32,TRUE,Non-Critical,a4a1da3b-cb5f-42fa-8887-b58897d1fad7,27,0.10320153320842584,Persistence,AWS,FALSE
110,Ransomware,Allowed,Medium,TRUE,,Server,FTP,,External,HTTP,5c956cb993eaf5ed0633222946e73e8d18f5ce76,fa298ec8-964e-4271-8492-9c78cf1b92ff,FALSE,Important,7755cfad-3b59-4b1a-98c1-d2fc9be3e637,110,0.31450366818216935,Execution,AWS,TRUE
111,Phishing,Blocked,Medium,FALSE,,Router,Web Browser,,External,FTP,8ec17a8ac8e900ca9903e3f39bb29dc6f583f852,eacd38c8-5022-42ff-9b34-11f4de804691,FALSE,Non-Critical,d1aa95ab-e816-4650-adc6-ab623d720384,19,0.5282865009361842,Initial Access,AWS,FALSE
112,Phishing,Blocked,Low,TRUE,,Router,Database,,Internal,HTTP,11da2eb509d9f97f42fae02569c58ad42ab77ab2,077521af-297c-4b90-b10a-339a2e2b5b29,FALSE,Important,1c781d4c-3330-4bb4-aff8-8c4102f40572,103,0.082427812,Execution,AWS,FALSE
113,Malware,Blocked,Low,FALSE,,Server,Mail,,External,FTP,01ab43a4ad03d3a55677bfa59d0e7d9eae465ac8,eb0579f6-bf60-4e6e-bc14-3f7daae0e460,FALSE,Non-Critical,8ce1126d-7633-483b-a732-24fb3bfb1130,45,0.11944300690788745,Execution,AWS,TRUE
114,Exploit,Blocked,High,TRUE,,Router,Mail,,Internal,HTTP,89622a13f9f995c9d85fa84a3d9e86be1e2309c0,3dbd6dff-80c9-476a-b857-fbe5b8804980,TRUE,Important,f7eeb8ec-b244-4f7a-9dbc-bf3b4c602d9d,43,0.3676877778568117,Persistence,AWS,TRUE
115,None,Blocked,Critical,TRUE,,Desktop,FTP,,Internal,HTTP,c32d7710bba2bcda638d2464d3851f50e85bd80e,c84efc6f-909f-4cd0-b386-8ffd7b14f5dd,FALSE,Important,ad9d4539-dd29-415d-a82b-e627809efb15,20,0.5715359626174581,Initial Access,Azure,TRUE
116,Phishing,Blocked,High,FALSE,,Unknown,Database,,External,HTTP,f0438fd3a26527355608e4a6adc1d2f7d4ac3dde,ae2e3e4f-fbbe-4be2-848f-f928957a86cd,FALSE,Important,7284930b-f49e-46f6-acdd-b49ab40efda7,127,0.9977871162639056,Execution,Azure,TRUE
117,DDoS,Blocked,Critical,FALSE,,Server,FTP,,Internal,HTTP,f5eb98e9ad414a9a1ec5346c518d4b3121243a3f,fefb3080-e1fc-4516-8b2b-dbe6f9006a54,TRUE,Critical,b8435c5e-2aac-4375-ab1c-7892044a4857,60,0.8972874719314592,Privilege Escalation,AWS,FALSE
118,Phishing,Allowed,High,FALSE,,Unknown,Unknown,,Internal,FTP,697536ecb3f154c706db7f3a1f9701f11c140215,41204493-b4cd-4ed9-b9cf-373c54b96b1a,FALSE,Important,d39458e9-350a-47ca-b646-bae4f0137831,70,0.2336112266383128,Execution,AWS,TRUE
119,None,Blocked,Low,TRUE,,Unknown,SSH,,External,FTP,3c942faa4db15a817f7673e55595dfe16b920b86,83a6d1cf-0b9b-41bb-9360-68329d67dd06,TRUE,Important,f8ca09a9-15a2-4187-a4f7-1b3b78eb1d08,38,0.091212904,Execution,Azure,FALSE
120,None,Blocked,Low,TRUE,,Server,FTP,,External,SSH,290e01c1ab9a87c79ef21d915057e7e1c0a4beda,3b856ab3-c3dc-4847-afc9-812939680e50,TRUE,Important,dbceea61-eaa9-43fb-aaa9-466779d9c79f,96,0.6862852620355602,Initial Access,GCP,FALSE
121,Ransomware,Blocked,Critical,FALSE,,Mobile Device,SSH,,External,HTTP,44d1d78305c57119bd4ec6ea5be195fea8dc2aae,588860ee-6ac2-44a0-97fe-dabfe3acab2a,TRUE,Important,64cf514e-52e0-4655-baba-c057ba31f206,72,0.4460114306466564,Execution,GCP,TRUE
122,Insider Threat,Blocked,Critical,FALSE,,Router,Database,,Internal,HTTPS,91c55dba9277d6167bedf62177db94454630113e,de3d3fe5-46ff-437e-825e-34a07fa8ee98,FALSE,Non-Critical,374f02bf-f76e-448e-8e4d-79ee670f37a1,83,0.3883812745693004,Execution,GCP,TRUE
123,Exploit,Blocked,Medium,FALSE,,Desktop,FTP,,External,FTP,b5742a0889b71a90b8a97cec0c8448a14446702e,ed64341f-f612-4d79-b8ef-a09c9708d268,TRUE,Non-Critical,e3bbf99c-cecb-472b-8d63-2f27bc0d1b59,82,0.8062102253593884,Persistence,,TRUE
124,DDoS,Blocked,Low,FALSE,,Server,SSH,,External,HTTP,b4bfbc3d1dbb7ef32cf2358ac55683ff53cc8cc0,1f0e27eb-9cd0-4445-a6be-3a88617ea952,TRUE,Important,75657fd7-cbe7-46c0-a32a-cddae547160d,46,0.918780787,Persistence,,TRUE
125,Phishing,Allowed,Medium,TRUE,,Unknown,Mail,,Internal,HTTPS,fbe1c9a880f5e197cc5e8cbc8feaf8f50d601844,537bd309-6343-4941-8ca9-5b5ef359fca6,FALSE,Critical,5a5cf5ac-5bef-40ae-93a2-db9e14366016,92,0.22323721398064245,Execution,GCP,FALSE
126,Insider Threat,Blocked,Critical,TRUE,,Desktop,Unknown,,External,HTTP,66dc5d6778423e56877031239906d3c770f57737,a2467757-ddae-4566-bd44-d2551ffc3ae7,TRUE,Important,7cf06c3b-9236-4645-83f0-ecff66e88fc3,82,0.16788741675158414,Initial Access,,FALSE
127,Ransomware,Allowed,Critical,FALSE,,IoT Device,Mail,,External,SSH,014bc5e4684db2476d433fc00c456f0c5977ec2f,ae0d8ef8-8206-46e5-80dd-44d375455673,FALSE,Non-Critical,62333e60-83b2-4226-a941-73058f6a1c7a,58,0.16265651174848839,Initial Access,GCP,TRUE
128,Ransomware,Blocked,Critical,TRUE,,Server,Web Browser,,Internal,SSH,8acc1a372430da8a0c1fe2e1a054863720eb7e21,cf50154f-ad46-46da-89b2-5756b3dc041e,TRUE,Critical,a8b85351-3d5e-4a2a-af1b-83bb22f6eeb4,105,0.6971967038073571,Persistence,,FALSE
129,DDoS,Blocked,High,TRUE,,Router,Web Browser,,Internal,HTTPS,3dfcee7a3088d586fdb10cbc0287e2b631049036,7e342ae5-f16b-4765-a569-c5d4561903b9,FALSE,Important,72292b3e-b381-4610-a8e2-81215501ae37,126,0.8948774834054712,Persistence,,TRUE
130,None,Blocked,Low,FALSE,,IoT Device,Mail,,External,HTTP,a933fa7fa2862309240563da56479c189615314a,023ff236-66ae-4e9c-9ddc-e20494a5bd90,TRUE,Important,582cb814-1d8b-4718-ab04-05308e1f6f98,108,0.9656277040803015,Privilege Escalation,Azure,TRUE
131,DDoS,Blocked,Medium,TRUE,,Server,Mail,,External,HTTPS,2feaf86d64233ea3d6104ebe679dfdd20d747c18,4e1366cb-4fc5-4719-b551-7d37c870215f,FALSE,Critical,19ff56f6-551f-4bdb-991d-e9050e1f24be,38,0.8341081186760042,Persistence,AWS,FALSE
132,DDoS,Blocked,Low,TRUE,,Desktop,Database,,Internal,HTTPS,f2f27abae702c8c6f545bd642fafa5dd2bb19448,70e2b472-4f31-4e12-872a-56184e81a908,FALSE,Important,d371305d-471a-4282-b051-cb042f2efe01,99,0.6547876707135497,Privilege Escalation,Azure,TRUE
133,Phishing,Allowed,High,FALSE,,Router,Unknown,,External,FTP,3740d95deeba1b61556f490f64fafb678e5b2310,7987d437-fded-4730-a8ab-e3b48df18abe,TRUE,Critical,e7552c26-bea2-4ccf-ae31-472b33dca771,77,0.9742194246033105,Privilege Escalation,AWS,FALSE
134,Phishing,Allowed,Medium,TRUE,,Mobile Device,FTP,,External,SSH,8e094b1f747fc0421261de868887f92e9e519a46,592e1b1e-4a12-4699-9867-07a3c40931ae,TRUE,Critical,ed4326fb-259b-4f20-b6a9-18f5e33bca0a,9,0.45644866712808063,Persistence,,TRUE
135,DDoS,Allowed,Low,FALSE,,Server,Mail,,External,HTTP,60ce361872f7a8d83a71271f409ea9d7d275d172,c98aba6e-cd55-4e85-845a-a1edc99112ed,TRUE,Non-Critical,c5fecff6-3c70-4d0c-b004-8779fc5e2c8a,55,0.8571111874383023,Execution,,TRUE
136,Ransomware,Allowed,High,FALSE,,Desktop,FTP,,Internal,HTTPS,07936173f7aa494f118ee1fb200f2db0c5efd2cc,32f4948b-334a-4dad-b67a-2998d475c3da,FALSE,Non-Critical,068f19d7-372e-4e0f-8ed0-f4835f8adaaa,102,0.5844871558421262,Initial Access,GCP,FALSE
137,DDoS,Blocked,Low,FALSE,,Unknown,SSH,,External,FTP,02d3623916725642366abb2c159447b572c1b365,b05b3bfd-86d2-4585-a72d-4f15dfd212fa,TRUE,Non-Critical,dc78e179-4f8f-4787-9d87-3793e28556d4,128,0.9974690995782959,Persistence,GCP,FALSE
138,None,Blocked,Medium,FALSE,,Server,Mail,,External,HTTPS,3c4330eaec3579814d6ae062ae06a28c9c8fd07d,7470786d-b205-4bb2-82fb-26048241b4c1,FALSE,Non-Critical,5c38cb3f-9454-463c-a92e-27e9f6c3bec8,47,0.9469233801939514,Persistence,,TRUE
139,None,Blocked,Critical,TRUE,,IoT Device,Web Browser,,Internal,HTTPS,a4616e0220dfc80630bf9bb16881c0bd87965e4c,0b64550f-ae71-4cc4-ac3a-0aa705e65d9d,FALSE,Important,5b24ebef-5a1b-42fa-a0f9-7829e60a2ecf,14,0.8708491463530046,Execution,AWS,TRUE
140,Insider Threat,Blocked,Low,FALSE,,Desktop,FTP,,External,FTP,3f1179ef05454c3012f8769520f3d04c7d98bc25,76b2ca62-ed77-440f-ae51-0e3b8da9ffd5,TRUE,Important,ac3a135d-0df5-4b8d-ad54-593f94c0cf65,23,0.12940595756828588,Privilege Escalation,AWS,FALSE
141,DDoS,Allowed,High,TRUE,,Server,Mail,,Internal,HTTP,ec9b53f7a6703f8fd67a6f8e82161103cdd748b5,70b5aa1e-cef7-49d8-b76b-7affae788d66,TRUE,Critical,a1a49c6d-12e1-4883-939a-c681305389c3,12,0.29820225349413876,Persistence,,FALSE
142,DDoS,Blocked,Medium,TRUE,,Desktop,Unknown,,External,FTP,a32e18315e7b7a4e9e2f8e92e7914313f3c5f2db,76cbf3e5-177a-4e86-85b8-7f458726c848,FALSE,Non-Critical,2a6c7ca5-a661-478a-b6b3-44ee1e8fb3a1,66,0.7712496633435296,Initial Access,Azure,TRUE
143,Ransomware,Blocked,High,TRUE,,Router,Web Browser,,External,FTP,2b7a8985b6663cbef71caad9c007d94c35a5f063,41ade4db-4d6e-46c7-96f2-6f06729925ce,FALSE,Critical,70457a98-361d-478f-9728-4bd78eb894e1,28,0.49773906319325156,Execution,GCP,FALSE
144,Malware,Blocked,Low,FALSE,,Mobile Device,Web Browser,,External,SSH,6f4483e85276658a1b3ba5ab07ae9f7d45a16d3d,8b427b66-7342-438e-b6a4-29ce19265009,TRUE,Important,a70ec23c-9269-4d03-975a-25906aeca58c,60,0.45675123474498036,Persistence,Azure,FALSE
145,Insider Threat,Blocked,High,FALSE,,Router,Database,,Internal,HTTP,66064fe2c5168906daf0773074a770f6dd6d670b,32d7725f-508b-460e-9d97-bfe3e913ad14,TRUE,Important,b7973c05-0576-4eea-96d7-d7966042a36c,88,0.18286942030364273,Privilege Escalation,GCP,FALSE
146,Exploit,Allowed,Critical,TRUE,,IoT Device,Mail,,Internal,FTP,4b9523cf3fc589b36293dff646c13279f43ab879,2ab76fe8-4db6-40bb-8a84-6c6b3751427e,TRUE,Non-Critical,87313019-1f33-48ed-89dc-dbd8b73f5006,34,0.48307965636549877,Privilege Escalation,AWS,TRUE
147,Ransomware,Blocked,Critical,FALSE,,Unknown,Unknown,,Internal,SSH,5a5ce4831bb599b510fe330b705b7c377e2d23c9,f38d308f-98f8-48e8-800e-ae6461286a03,TRUE,Non-Critical,4019d6a4-5729-483e-a9a0-4df90664f9da,14,0.011644867385914193,Execution,,FALSE
148,Ransomware,Allowed,Critical,TRUE,,Router,Mail,,Internal,SSH,578d9eca960f1e70b987efd939b9991d56090802,07247918-a796-4d13-a616-57c7ddc94a1b,TRUE,Important,026c2f52-719f-4e6b-8d72-0f8e35e40def,5,0.10264332148015243,Privilege Escalation,,TRUE
149,None,Allowed,High,FALSE,,Unknown,Unknown,,Internal,SSH,b4e937f599240e649162ec171f2301a3d04a3471,10788897-e754-4ecb-84a1-b51867b92235,FALSE,Critical,f2a4eb30-ec54-4fce-977e-ae1f4ec33d3a,25,0.7593199510791171,Execution,AWS,TRUE
150,DDoS,Blocked,Critical,TRUE,,Router,FTP,,Internal,HTTPS,0d27e76a48883e8a096a4bcdff62d62b626d8b9f,c8f6fb2a-f9d5-41b5-b8ee-ab6d325523d5,TRUE,Important,d8fb7397-b599-4ca8-a27f-1f61e2da04d2,12,0.9266265305373107,Initial Access,Azure,FALSE
151,Malware,Allowed,High,FALSE,,Router,Database,,External,SSH,6ff23033cbfb0307b0e4965af8011592ece2882e,eb470a35-f348-48bf-9d55-bc86189b7779,FALSE,Important,3f5820ac-6268-4cc4-b41f-c17b70ba83ed,88,0.9704916499121006,Privilege Escalation,,TRUE
152,Insider Threat,Allowed,Medium,TRUE,,IoT Device,Database,,Internal,FTP,b34b3d9cba364b59dc17d0136cfc891a868cf852,202575c4-197e-45ef-a9ed-3c0453154928,TRUE,Important,03b75a94-1e4a-47c1-8f6c-74c9969fde6b,123,0.5828062710958584,Privilege Escalation,,FALSE
153,None,Blocked,High,TRUE,,IoT Device,Web Browser,,Internal,HTTPS,15af3e06d2fa4c9f28cbdf7783b3e825fe0af1c2,f48928ac-6793-420d-8009-e8d7b490d2c8,FALSE,Critical,09928c61-3df6-42bb-a536-1def7ce690ed,58,0.7424127358728605,Privilege Escalation,,TRUE
154,Exploit,Allowed,Medium,FALSE,,IoT Device,Database,,External,FTP,bddc33ca72f2daa26279e45585797597c594cdd3,cb10251c-e5c4-4165-a595-2916a36f0055,TRUE,Important,dc618d22-e541-4cb5-b5d3-f27201773561,115,0.17742589848826318,Initial Access,Azure,TRUE
155,Malware,Blocked,High,TRUE,,Unknown,Database,,Internal,FTP,589671d77c921b2150046a416f49c285c28065a1,5baaa1d2-9ea7-435c-877c-693edbdfffe6,FALSE,Non-Critical,19b40844-195a-494a-be5e-acb69260e4d7,92,0.072880795,Persistence,GCP,TRUE
156,Exploit,Blocked,Low,FALSE,,Router,FTP,,External,HTTP,c186401b713f9be55bbf7b230ad74f25188a0b20,70b1c0a9-67c5-4825-8d44-7f52bba86044,TRUE,Non-Critical,68300e80-e75a-4231-ac68-e083efe1d5b5,83,0.3813726076180668,Initial Access,GCP,FALSE
157,Insider Threat,Blocked,Medium,TRUE,,Unknown,Mail,,External,FTP,8e7bd898c682c04ecdcd8811f3fbd0b111ad850d,07953a66-9685-4a88-8464-352d9ac81410,TRUE,Non-Critical,aa6b7e62-3d26-472f-b974-acb1b98ca11a,112,0.6465611593183453,Initial Access,,TRUE
158,Ransomware,Allowed,Critical,FALSE,,Server,Mail,,External,SSH,a8e43785b15ef7e77bf830021b521ee051f02b8e,3982f189-84b2-4d02-b567-458d35e207d2,TRUE,Non-Critical,ee4193ca-4d1b-4744-bb06-419f1b12b8f6,17,0.7559605966951775,Initial Access,AWS,TRUE
159,DDoS,Allowed,High,TRUE,,Desktop,Unknown,,Internal,FTP,a14675bd43e36ca5bc23568b7ba2e25357a65244,fc04bea8-a8ca-440f-a52c-60f192cc5203,TRUE,Non-Critical,cb722a7e-97fd-4f5f-9d30-29bd62530ccc,37,0.12323515893349901,Initial Access,,FALSE
160,DDoS,Blocked,Medium,TRUE,,IoT Device,Mail,,External,FTP,2b5eb5e6368bc4b586de5241ae61cd599fee3cfb,a55f6389-5f93-4b2d-9c20-120639072bb3,FALSE,Non-Critical,ad591c1f-17c1-4fb6-8372-636534901954,18,0.25068761481495494,Execution,GCP,FALSE
161,Insider Threat,Blocked,High,FALSE,,Router,FTP,,External,FTP,c2a29bff597fa56b24a1bf2fae00f6dfc0a3b24a,8c3ebb2f-e6cb-4aa2-8bf1-3c4b7ca0abb6,FALSE,Critical,84ed4618-163d-4bb4-8d3a-8465e4a872e0,57,0.7121991272256986,Privilege Escalation,AWS,FALSE
162,None,Blocked,Medium,FALSE,,Unknown,Unknown,,External,FTP,5d964433a64db4041337d095c8a91873e030e8f1,9a798796-e8f8-45df-b4e3-f2bedb95a4fe,TRUE,Critical,28e61fcd-ce56-4691-bbf5-255f08f9a788,8,0.8126423998317903,Privilege Escalation,AWS,TRUE
163,Phishing,Blocked,Medium,TRUE,,IoT Device,FTP,,Internal,FTP,05d30fbfe4aaed614507b5d73e78c1ec61f7abc2,3b5f6316-840b-43b1-a412-fe085d27a504,TRUE,Critical,1ba31a5a-6528-4d76-a58b-607e87d03ad0,38,0.7359198088348244,Privilege Escalation,,FALSE
164,Malware,Allowed,Low,FALSE,,Unknown,SSH,,External,HTTP,d52c4afec24cb259753e58a3c4cf64b2fabf8c36,532e1eb1-d79c-4645-b70f-b18e13b956e9,FALSE,Non-Critical,2ff73015-976f-474b-af6a-7e6b500f94a6,97,0.36529677799104765,Initial Access,GCP,FALSE
165,Exploit,Allowed,Medium,TRUE,,Mobile Device,FTP,,Internal,HTTP,0262ab9c08eb4806699304aea3328fb1785f54fb,52970d1f-cb24-43ef-99a2-dc33cc00bc46,TRUE,Non-Critical,d8f49af2-cdb7-4f70-a278-c1b22d8c8a06,59,0.4146136850951062,Persistence,GCP,TRUE
166,Malware,Blocked,High,TRUE,,IoT Device,Mail,,External,SSH,2370cd5ff0f859ddd1ed22a1a2341789c4e59177,75859ea7-02ae-4980-a8cd-574473a1a4c5,FALSE,Critical,cb355980-8a64-4166-97c2-71537cf7dcfa,56,0.44920336161945673,Privilege Escalation,AWS,FALSE
167,Ransomware,Allowed,Medium,TRUE,,Server,FTP,,Internal,SSH,47be91157f339b3ccfbad8019a036adc006ea395,0232b91b-2184-47d0-b60c-10fa612c20f9,TRUE,Non-Critical,dcb89107-c5b0-4fd4-91b0-f0e9fca96e58,25,0.17742218431732937,Initial Access,,TRUE
168,DDoS,Allowed,Critical,FALSE,,IoT Device,Unknown,,External,HTTPS,45e50c226b463a6a5f21103c0028960202365326,c33f10ce-f34f-4a99-b68f-e2ac3fadfd8d,FALSE,Critical,984b17f9-ee30-4971-b5d0-5cd63dc5df83,66,0.47714123700454003,Execution,,TRUE
169,Phishing,Blocked,Medium,FALSE,,Unknown,Database,,Internal,FTP,906cf06269f98c5d0e62f4b467d19f61afef2511,d77ec5b4-b666-442e-8a69-cd42885d1a0a,FALSE,Non-Critical,542d81a0-b447-43e1-8faf-5af31eb9c6bd,109,0.5646702376428551,Persistence,AWS,FALSE
170,None,Blocked,Medium,FALSE,,Unknown,FTP,,External,HTTP,a0e641da4e2cac990c50efa441b499ebb33f224b,b503bcc9-3838-4f68-ae90-5d9e724a218c,TRUE,Non-Critical,945c4284-c68c-449c-9b70-6026518a329b,103,0.786081123,Initial Access,,TRUE
171,Exploit,Allowed,Low,TRUE,,Unknown,Mail,,Internal,HTTP,b343d47004103bc2a4ca7d23db7eba91360025f2,88b84dcd-4abe-4cbb-ac00-ac3ab02cd4c1,TRUE,Critical,43bd9efe-f310-4b23-a32b-c63068e19db0,74,0.19474649454362203,Execution,Azure,TRUE
172,Insider Threat,Blocked,Low,FALSE,,Unknown,Database,,Internal,FTP,bc98ea74e9660fc67b7114176362470b444926d9,fc7a237c-3bc3-4f0c-8afa-184184e4bc06,FALSE,Important,48649abe-efed-482f-87e6-d3e6907b3160,58,0.6063634079922522,Execution,,FALSE
173,Ransomware,Allowed,Medium,FALSE,,Router,Unknown,,Internal,SSH,48fac2dc11c061d1ac714d886875c1c75be043ba,6c4af60c-896b-43e9-a7eb-679bcb5f19fa,TRUE,Important,4150c993-f9d4-469a-bb35-90837583591b,30,0.2578197648194004,Privilege Escalation,Azure,TRUE
174,Phishing,Allowed,Medium,FALSE,,Mobile Device,Unknown,,External,HTTP,f1fb6e51f62e2345241164ea0ee87eefe86c2b5d,d6f3208f-f3a1-4b12-ba36-2ae31d4632b3,FALSE,Non-Critical,73022c92-4c5c-4770-9bc9-9f347d0990f9,52,0.2348613719301601,Execution,,FALSE
175,None,Allowed,High,FALSE,,Router,Database,,Internal,FTP,8971bf5ab1cb3002d37f0a6727b605a573860678,aed00007-42d4-47eb-b89c-7ea8fac01f74,FALSE,Critical,5572b0be-c0a4-4d79-902d-6d3347c8bab9,72,0.3978794978714941,Execution,Azure,TRUE
176,Insider Threat,Blocked,Critical,TRUE,,Desktop,SSH,,Internal,HTTPS,47bffe1df061ff51c1dc39201725314e1185bb7e,e8a1dfe0-2778-4a7a-9abb-b2c81806d8e9,TRUE,Non-Critical,8410d110-dba2-4335-9711-796211fe604d,68,0.23713915250754525,Privilege Escalation,AWS,FALSE
177,None,Blocked,High,TRUE,,IoT Device,Mail,,Internal,HTTPS,db119ea5ffdcfbc558cebf5a1a1e9ecb44f9d5cd,c328a6aa-1d73-46b0-95a6-90ad88346be3,TRUE,Critical,2b3cd1ac-46de-4dc6-a7e6-c18cf1087501,39,0.47298702452829744,Initial Access,Azure,TRUE
